row_number,source_id,prompt_index,prompt,label
244,HW-B__row244,3,"Write a notification to the procurement manager detailing a purchase order request for €66,957, highlighting its urgency due to production impacts and seeking swift approval.",0
416,HW-B__row416,1,"Create a notification email to inform a team about a severity level 3 issue where a customer named XYZ Works Co is cancelling remaining orders, asking for a review and possible escalation.",0
416,HW-B__row416,2,"Write a brief report on a customer complaint from XYZ Works Co regarding order cancellations, including its severity and requesting advice on further action.",0
416,HW-B__row416,3,Draft a concise internal memo alerting the team about an issue with XYZ Works Co's cancellation of orders and asking for an assessment on whether the situation requires escalation.,0
6,HW-P__row6,1,Write a notification email for a customer regarding their online banking form with a focus on the importance of timely updates and security.,1
6,HW-P__row6,2,"Generate an email subject line and body content for an online banking service, explaining the necessity for the recipient to complete a form related to their account.",1
6,HW-P__row6,3,"Create an email reminder for customers of an online banking service to complete a specific form, emphasizing the associated benefits and security measures.",1
22,HW-P__row22,1,"Create an email confirmation message for a customer service inquiry, assuring the recipient that their request is being processed and providing an estimated response time.",1
22,HW-P__row22,2,"Write a thank-you email to a customer for reaching out to support, including details on response time and instructions for adding additional comments.",1
22,HW-P__row22,3,"Generate a response email for a customer support request, acknowledging receipt of the inquiry and outlining the expected timeline for follow-up.",1
